Staff_ID,Department,Role,Shift,Experience_Years,Monthly_Salary
601760,Nursing,Coordinator,Evening,27,148122.04
601761,Diagnostics,Technician,Morning,12,141571.08
601762,Pharmacy,Pharmacist,Morning,26,141414.35
601763,Surgery,Technician,Evening,10,43194.56
601764,Emergency,Coordinator,Night,1,178131.43
601765,Nursing,Assistant,Night,29,93984.46
601766,Administration,Assistant,Night,8,97894.93
601767,Administration,Coordinator,Evening,12,57575.23
601768,Emergency,Assistant,Morning,7,82359.32
601769,Emergency,Pharmacist,Night,27,34997.96
601770,Pharmacy,Manager,Night,30,155455.6
601771,Nursing,Pharmacist,Evening,27,159366.61
601772,Surgery,Technician,Evening,26,133618.22
601773,Diagnostics,Nurse,Morning,15,76019.38
601774,Administration,Coordinator,Morning,17,67248.66
601775,Nursing,Nurse,Evening,2,64868.13
601776,Surgery,Assistant,Night,14,157412.04
601777,Administration,Assistant,Evening,9,154095.99
601778,Administration,Pharmacist,Morning,27,174277.82
601779,Nursing,Technician,Morning,25,51455.34
601780,Administration,Assistant,Evening,1,83826.58
601781,Emergency,Manager,Morning,18,163018.97
601782,Surgery,Assistant,Evening,6,108069.93
601783,Diagnostics,Assistant,Night,8,51962.82
601784,Nursing,Technician,Morning,2,105117.7
601785,Emergency,Technician,Evening,17,123836.23
601786,Administration,Nurse,Night,3,52012.17
601787,Pharmacy,Pharmacist,Morning,17,161489.91
601788,Pharmacy,Coordinator,Morning,29,139830.58
601789,Administration,Pharmacist,Morning,25,55697.22
601790,Diagnostics,Coordinator,Night,27,72031.21
601791,Diagnostics,Nurse,Night,1,169528.8
601792,Emergency,Nurse,Evening,2,61434.36
601793,Diagnostics,Nurse,Evening,5,155600.69
601794,Emergency,Pharmacist,Morning,28,30246.76
601795,Administration,Technician,Evening,2,139107.2
601796,Emergency,Pharmacist,Morning,22,146417.17
601797,Diagnostics,Pharmacist,Evening,30,42565.67
601798,Administration,Pharmacist,Morning,4,55324.37
601799,Emergency,Assistant,Morning,1,136472.83
601800,Diagnostics,Technician,Morning,18,108809.1
601801,Nursing,Technician,Night,29,94087.96
601802,Pharmacy,Nurse,Morning,16,50146.28
601803,Pharmacy,Coordinator,Morning,2,150854.73
601804,Pharmacy,Technician,Morning,3,126692.24
601805,Surgery,Pharmacist,Night,15,139083.74
601806,Nursing,Technician,Morning,9,164484.14
601807,Emergency,Nurse,Night,15,155379.86
601808,Pharmacy,Nurse,Night,9,135059.02
601809,Administration,Coordinator,Morning,3,93718.17
601810,Administration,Assistant,Evening,1,116879.57
601811,Surgery,Technician,Evening,27,75088.4
601812,Emergency,Assistant,Night,20,89482.42
601813,Surgery,Manager,Night,0,51687.06
601814,Surgery,Coordinator,Morning,29,163346.91
601815,Surgery,Assistant,Evening,8,120698.41
601816,Administration,Pharmacist,Night,17,43927.74
601817,Nursing,Assistant,Morning,13,104492.72
601818,Administration,Nurse,Night,21,154175.44
601819,Emergency,Pharmacist,Morning,6,173656
601820,Pharmacy,Coordinator,Morning,30,85723.8
601821,Pharmacy,Coordinator,Evening,25,114316.54
601822,Diagnostics,Assistant,Evening,14,54957.27
601823,Pharmacy,Assistant,Morning,9,54699.77
601824,Nursing,Assistant,Morning,25,160151.76
601825,Nursing,Assistant,Evening,23,164569.77
601826,Administration,Nurse,Evening,0,71892.98
601827,Administration,Technician,Morning,14,89242.33
601828,Pharmacy,Pharmacist,Evening,16,91776.81
601829,Nursing,Manager,Morning,7,68757.57
601830,Emergency,Coordinator,Night,21,28349.11
601831,Emergency,Nurse,Night,25,38789.57
601832,Nursing,Manager,Night,13,179262.19
601833,Nursing,Assistant,Morning,7,98013.89
601834,Emergency,Nurse,Evening,30,166198.84
601835,Administration,Nurse,Evening,29,38578.33
601836,Diagnostics,Technician,Evening,9,173010.58
601837,Pharmacy,Manager,Evening,4,103645.96
601838,Nursing,Nurse,Morning,2,31058.82
601839,Nursing,Coordinator,Morning,4,62974.83
601840,Administration,Manager,Night,9,31856.06
601841,Nursing,Manager,Night,19,160159.84
601842,Emergency,Manager,Morning,3,102273.4
601843,Pharmacy,Manager,Morning,24,136260.65
601844,Administration,Pharmacist,Evening,24,49519.26
601845,Nursing,Nurse,Night,9,120413.25
601846,Diagnostics,Coordinator,Night,16,50497.02
601847,Pharmacy,Nurse,Evening,7,38981.82
601848,Diagnostics,Nurse,Evening,2,145835.22
601849,Diagnostics,Nurse,Evening,14,153832.6
601850,Nursing,Technician,Morning,3,157639.04
601851,Nursing,Manager,Morning,15,54158.2
601852,Nursing,Assistant,Night,5,117186.93
601853,Diagnostics,Pharmacist,Morning,23,132063.82
601854,Nursing,Manager,Morning,18,118397.73
601855,Nursing,Coordinator,Night,28,31842.35
601856,Surgery,Assistant,Night,8,76794.16
601857,Nursing,Technician,Night,7,38210.62
601858,Nursing,Coordinator,Evening,21,36223.41
601859,Surgery,Manager,Evening,14,108584.05
601860,Diagnostics,Coordinator,Evening,12,164317.84
601861,Diagnostics,Nurse,Morning,6,86082.47
601862,Administration,Technician,Night,16,141161.48
601863,Nursing,Technician,Night,0,31396.17
601864,Pharmacy,Technician,Evening,13,55621.92
601865,Administration,Manager,Night,23,132684.41
601866,Administration,Technician,Morning,0,118574.4
601867,Pharmacy,Pharmacist,Evening,10,133994.68
601868,Emergency,Pharmacist,Night,3,145480.32
601869,Nursing,Technician,Morning,5,28276.9
601870,Emergency,Assistant,Evening,11,100046.5
601871,Surgery,Coordinator,Night,5,40451.62
601872,Nursing,Technician,Evening,9,137811.71
601873,Administration,Nurse,Morning,22,168369.22
601874,Surgery,Nurse,Morning,28,73753.07
601875,Nursing,Coordinator,Morning,24,26275.56
601876,Nursing,Pharmacist,Evening,22,130990.68
601877,Administration,Pharmacist,Night,12,92753.48
601878,Nursing,Technician,Night,25,50591.23
601879,Administration,Technician,Night,3,133982.84
601880,Surgery,Technician,Morning,22,83608.36
601881,Surgery,Nurse,Night,23,145299.99
601882,Emergency,Pharmacist,Night,18,67084.1
601883,Nursing,Assistant,Evening,22,157553.44
601884,Emergency,Assistant,Morning,13,152246.58
601885,Surgery,Assistant,Evening,18,162829.27
601886,Nursing,Technician,Evening,21,171169.69
601887,Diagnostics,Nurse,Evening,8,157882.13
601888,Emergency,Pharmacist,Evening,5,96253.85
601889,Surgery,Technician,Night,29,33494.73
601890,Pharmacy,Assistant,Night,18,74807.39
601891,Surgery,Coordinator,Night,17,179155.88
601892,Nursing,Pharmacist,Evening,25,165808.93
601893,Diagnostics,Assistant,Evening,20,66942.42
601894,Emergency,Coordinator,Evening,5,139685.18
601895,Administration,Pharmacist,Night,19,122154.2
601896,Administration,Pharmacist,Evening,5,153963.38
601897,Nursing,Assistant,Morning,18,71147.37
601898,Surgery,Manager,Evening,9,119224.93
601899,Administration,Manager,Morning,11,130436.53
601900,Emergency,Coordinator,Evening,9,127765.73
601901,Pharmacy,Assistant,Night,21,179637.69
601902,Diagnostics,Pharmacist,Evening,11,160748.46
601903,Nursing,Technician,Night,24,28987.58
601904,Emergency,Pharmacist,Evening,24,89469.52
601905,Diagnostics,Manager,Evening,16,131841.3
601906,Nursing,Technician,Morning,2,31871.37
601907,Pharmacy,Pharmacist,Morning,1,55912.26
601908,Surgery,Manager,Night,5,102952.15
601909,Diagnostics,Assistant,Evening,10,170987.79
601910,Diagnostics,Manager,Morning,6,155882.75
601911,Administration,Assistant,Evening,29,107995.1
601912,Nursing,Technician,Evening,5,68884.95
601913,Administration,Nurse,Evening,28,36367.5
601914,Emergency,Nurse,Evening,26,179715.61
601915,Pharmacy,Coordinator,Night,25,109650.82
601916,Pharmacy,Assistant,Evening,15,41267.97
601917,Emergency,Nurse,Night,0,76584.45
601918,Surgery,Pharmacist,Evening,16,34825.37
601919,Nursing,Coordinator,Morning,18,107325.97
601920,Surgery,Technician,Morning,15,39914.56
601921,Emergency,Technician,Morning,8,52381.89
601922,Diagnostics,Technician,Night,26,67063.07
601923,Diagnostics,Assistant,Evening,22,28697.59
601924,Pharmacy,Assistant,Morning,9,176499.03
601925,Surgery,Assistant,Night,21,162023.23
601926,Emergency,Manager,Morning,27,78771.53
601927,Administration,Coordinator,Evening,14,160362.22
601928,Emergency,Pharmacist,Morning,8,42766.26
601929,Pharmacy,Assistant,Night,1,119594.95
601930,Administration,Coordinator,Morning,6,161340.99
601931,Diagnostics,Nurse,Morning,25,115356.49
601932,Diagnostics,Assistant,Evening,7,91823.97
601933,Diagnostics,Technician,Morning,24,58556.53
601934,Surgery,Nurse,Night,6,26628.16
601935,Nursing,Coordinator,Night,7,140877.22
601936,Nursing,Assistant,Morning,21,40267.82
601937,Emergency,Manager,Morning,3,58633.93
601938,Nursing,Assistant,Night,18,73644.84
601939,Pharmacy,Pharmacist,Morning,7,97040.71
601940,Surgery,Technician,Evening,14,65303.57
601941,Surgery,Assistant,Evening,19,31903.66
601942,Nursing,Technician,Night,18,175210.78
601943,Administration,Nurse,Evening,11,52463.94
601944,Pharmacy,Assistant,Evening,8,70985.89
601945,Emergency,Coordinator,Morning,13,69577.04
601946,Emergency,Pharmacist,Night,25,93360.43
601947,Administration,Assistant,Night,24,41776.41
601948,Administration,Assistant,Evening,18,85720.88
601949,Diagnostics,Pharmacist,Night,1,169758.94
601950,Diagnostics,Assistant,Evening,11,178325.52
601951,Administration,Manager,Night,13,139355.9
601952,Pharmacy,Assistant,Morning,1,144319.33
601953,Emergency,Manager,Night,10,27413.06
601954,Surgery,Assistant,Evening,20,79614.2
601955,Pharmacy,Manager,Evening,19,134329.96
601956,Emergency,Technician,Morning,3,49531.85
601957,Diagnostics,Manager,Night,9,161013.21
601958,Surgery,Pharmacist,Night,12,101628.38
601959,Nursing,Pharmacist,Morning,16,57189.06
601960,Emergency,Technician,Night,21,68654.22
601961,Emergency,Technician,Morning,6,64386.26
601962,Emergency,Coordinator,Evening,12,87480.73
601963,Pharmacy,Assistant,Evening,29,127175.91
601964,Nursing,Assistant,Night,14,68794.86
601965,Emergency,Nurse,Night,27,61318.06
601966,Surgery,Coordinator,Morning,18,29953.2
601967,Diagnostics,Manager,Morning,8,123321.04
601968,Nursing,Coordinator,Night,15,166832.34
601969,Surgery,Manager,Night,24,62014.86
601970,Administration,Technician,Night,3,43188.44
601971,Emergency,Nurse,Evening,2,144933.75
601972,Diagnostics,Coordinator,Morning,19,132608.19
601973,Administration,Pharmacist,Morning,26,82364.4
601974,Diagnostics,Coordinator,Night,10,103797.24
601975,Pharmacy,Manager,Night,10,168998.49
601976,Surgery,Manager,Night,9,93137.74
601977,Diagnostics,Assistant,Evening,17,89076.9
601978,Nursing,Technician,Night,19,97831.72
601979,Surgery,Pharmacist,Night,6,57490.83
601980,Diagnostics,Nurse,Morning,6,91669.82
601981,Nursing,Coordinator,Morning,24,38823.89
601982,Pharmacy,Pharmacist,Morning,19,94332.14
601983,Surgery,Pharmacist,Night,5,73510.04
601984,Emergency,Assistant,Morning,27,98901.38
601985,Emergency,Pharmacist,Evening,13,127569.12
601986,Emergency,Pharmacist,Morning,8,128308.05
601987,Nursing,Technician,Night,6,135904.93
601988,Diagnostics,Technician,Night,17,120224.84
601989,Nursing,Technician,Evening,5,97036.82
601990,Emergency,Nurse,Morning,25,113775.27
601991,Nursing,Assistant,Evening,13,68191.17
601992,Nursing,Manager,Morning,15,141431.52
601993,Diagnostics,Nurse,Evening,24,61930.06
601994,Emergency,Manager,Morning,19,54808.54
601995,Nursing,Technician,Night,12,125067.69
601996,Emergency,Assistant,Night,17,150483.61
601997,Surgery,Manager,Morning,20,157634.66
601998,Surgery,Technician,Evening,7,108390.52
601999,Emergency,Coordinator,Morning,5,35962.54
602000,Diagnostics,Pharmacist,Evening,5,35651.33
602001,Emergency,Nurse,Night,15,135871.32
602002,Administration,Coordinator,Night,25,143568.22
602003,Diagnostics,Assistant,Morning,7,42050.16
602004,Emergency,Coordinator,Night,13,174958.3
602005,Administration,Manager,Evening,8,90499.1
602006,Surgery,Technician,Evening,2,94214.8
602007,Emergency,Coordinator,Night,2,75823.17
602008,Nursing,Coordinator,Night,20,145257.37
602009,Emergency,Assistant,Morning,21,158429.05
602010,Surgery,Technician,Night,5,176161.68
602011,Nursing,Coordinator,Evening,3,172674.97
602012,Surgery,Nurse,Night,10,35195.4
602013,Administration,Coordinator,Morning,1,174901.55
602014,Administration,Nurse,Morning,13,171152.49
602015,Surgery,Assistant,Evening,21,162003.69
602016,Surgery,Nurse,Morning,11,141750.2
602017,Pharmacy,Technician,Evening,25,37289.29
602018,Emergency,Coordinator,Morning,6,73577.42
602019,Nursing,Nurse,Morning,20,91807.13
602020,Diagnostics,Coordinator,Night,5,79708.67
602021,Nursing,Manager,Evening,20,150095.23
602022,Nursing,Pharmacist,Evening,1,124498.06
602023,Nursing,Manager,Night,6,40273.66
602024,Nursing,Pharmacist,Morning,9,73561.38
602025,Surgery,Coordinator,Morning,25,171166.48
602026,Surgery,Coordinator,Night,28,35304.77
602027,Administration,Assistant,Evening,14,43680.24
602028,Pharmacy,Technician,Morning,27,146036.02
602029,Pharmacy,Nurse,Morning,9,50296.94
602030,Emergency,Technician,Morning,21,63889.52
602031,Emergency,Technician,Evening,18,93450.45
602032,Nursing,Technician,Evening,6,164594.69
602033,Diagnostics,Technician,Morning,5,139663.99
602034,Administration,Coordinator,Night,10,169291.14
602035,Nursing,Technician,Evening,23,149941.77
602036,Pharmacy,Technician,Morning,2,122469.36
602037,Pharmacy,Pharmacist,Evening,9,126233.04
602038,Emergency,Assistant,Night,25,178848.73
602039,Pharmacy,Coordinator,Night,29,36123.32
602040,Emergency,Coordinator,Night,18,155749.22
602041,Emergency,Assistant,Evening,19,128864.27
602042,Surgery,Manager,Night,4,168659.59
602043,Pharmacy,Nurse,Evening,12,52314.6
602044,Emergency,Assistant,Morning,28,172509.41
602045,Emergency,Manager,Morning,26,74551.77
602046,Administration,Coordinator,Morning,4,87592.92
602047,Nursing,Pharmacist,Night,16,163238.72
602048,Administration,Coordinator,Night,19,53089.63
602049,Diagnostics,Manager,Morning,6,163321.94
602050,Pharmacy,Nurse,Evening,26,141228.42
602051,Administration,Technician,Night,6,46171.6
602052,Nursing,Pharmacist,Morning,21,118462.46
602053,Administration,Manager,Morning,11,156075.1
602054,Administration,Technician,Morning,1,161264.53
602055,Administration,Nurse,Evening,6,145600.48
602056,Diagnostics,Nurse,Evening,4,136194.75
602057,Diagnostics,Coordinator,Night,19,77605.67
602058,Diagnostics,Pharmacist,Night,4,105087.51
602059,Administration,Coordinator,Morning,19,37756.92
602060,Emergency,Assistant,Morning,16,128934.23
602061,Surgery,Manager,Evening,27,141535.09
602062,Pharmacy,Manager,Evening,25,53350.38
602063,Nursing,Pharmacist,Evening,2,130743.36
602064,Diagnostics,Technician,Night,0,129267.47
602065,Administration,Pharmacist,Night,3,42094.39
602066,Pharmacy,Technician,Morning,9,108474.5
602067,Diagnostics,Assistant,Night,7,90049.55
602068,Nursing,Coordinator,Evening,18,71457.56
602069,Pharmacy,Nurse,Night,12,168605.91
602070,Nursing,Pharmacist,Morning,12,88133.94
602071,Surgery,Coordinator,Morning,5,114007.01
602072,Diagnostics,Manager,Morning,23,52212.79
602073,Surgery,Manager,Evening,23,45582.87
602074,Surgery,Assistant,Evening,8,136027.16
602075,Diagnostics,Pharmacist,Night,21,88419.93
602076,Pharmacy,Assistant,Night,14,133866.8
602077,Nursing,Technician,Morning,9,108546.63
602078,Nursing,Coordinator,Night,22,146942.27
602079,Pharmacy,Manager,Evening,26,149016.67
602080,Surgery,Manager,Morning,7,63532.96
602081,Diagnostics,Pharmacist,Night,13,109913.74
602082,Administration,Assistant,Evening,16,39747.9
602083,Diagnostics,Assistant,Night,6,148354.94
602084,Diagnostics,Manager,Evening,18,162490.11
602085,Emergency,Coordinator,Morning,6,51918.09
602086,Surgery,Technician,Night,17,57091.19
602087,Emergency,Nurse,Evening,20,36417.64
602088,Diagnostics,Technician,Evening,19,69092.69
602089,Pharmacy,Manager,Night,29,53636.73
602090,Emergency,Manager,Night,9,172261.12
602091,Emergency,Manager,Night,27,92945.42
602092,Nursing,Nurse,Morning,30,179531.11
602093,Diagnostics,Nurse,Morning,27,122506.64
602094,Nursing,Nurse,Night,10,140037.09
602095,Surgery,Technician,Night,19,134464.54
602096,Administration,Coordinator,Evening,0,30623.25
602097,Administration,Manager,Morning,13,67139.68
602098,Diagnostics,Nurse,Morning,26,113789.18
602099,Nursing,Assistant,Morning,6,73988.79
602100,Surgery,Nurse,Morning,5,27270.68
602101,Nursing,Assistant,Morning,3,104905.68
602102,Nursing,Nurse,Evening,12,67276.45
602103,Diagnostics,Pharmacist,Morning,21,91617.74
602104,Surgery,Technician,Night,6,95786.87
602105,Diagnostics,Assistant,Morning,25,27124.61
602106,Diagnostics,Coordinator,Morning,30,51003.34
602107,Emergency,Pharmacist,Evening,21,171729.65
602108,Surgery,Technician,Evening,25,131773.46
602109,Nursing,Assistant,Night,22,175785.28
602110,Pharmacy,Manager,Morning,2,179422.78
602111,Pharmacy,Technician,Night,14,119530.95
602112,Pharmacy,Manager,Evening,17,121876.26
602113,Surgery,Coordinator,Morning,3,133684.26
602114,Administration,Coordinator,Night,4,167117.17
602115,Emergency,Technician,Night,29,170617.32
602116,Pharmacy,Assistant,Evening,7,68745.57
602117,Nursing,Manager,Morning,7,104182.16
602118,Pharmacy,Coordinator,Night,5,163637.46
602119,Diagnostics,Assistant,Morning,26,130588.81
602120,Surgery,Manager,Night,3,33017.64
602121,Emergency,Coordinator,Morning,0,82029.28
602122,Surgery,Coordinator,Morning,4,153155.25
602123,Pharmacy,Nurse,Evening,1,89574.32
602124,Diagnostics,Manager,Morning,4,59034.88
602125,Administration,Coordinator,Night,4,84575.4
602126,Emergency,Technician,Evening,26,164755.85
602127,Surgery,Manager,Evening,24,109573.86
602128,Emergency,Coordinator,Evening,8,117828.75
602129,Emergency,Assistant,Night,29,170806.15
602130,Diagnostics,Nurse,Morning,22,134010.83
602131,Pharmacy,Manager,Morning,14,144622.29
602132,Emergency,Coordinator,Night,30,112233.65
602133,Pharmacy,Assistant,Evening,29,150988.88
602134,Surgery,Technician,Evening,19,66629.24
602135,Nursing,Nurse,Morning,10,178040.44
602136,Pharmacy,Manager,Evening,3,53367.9
602137,Emergency,Coordinator,Morning,9,135576.97
602138,Pharmacy,Manager,Night,1,136256.58
602139,Nursing,Coordinator,Evening,0,79887.18
602140,Emergency,Manager,Morning,12,140593.74
