Doctor_ID,Doctor_Name,Specialty,Department,Experience_Years
111884,Dr_1883,Cardiology,Outpatient,4
111885,Dr_1884,Dermatology,Medicine,19
111886,Dr_1885,Orthopedics,Diagnostics,5
111887,Dr_1886,General Medicine,Outpatient,13
111888,Dr_1887,Dermatology,Emergency,19
111889,Dr_1888,Dermatology,Medicine,1
111890,Dr_1889,Dermatology,Diagnostics,23
111891,Dr_1890,Dermatology,Outpatient,11
111892,Dr_1891,ENT,Emergency,25
111893,Dr_1892,Neurology,Medicine,20
111894,Dr_1893,Orthopedics,Medicine,24
111895,Dr_1894,Cardiology,Medicine,9
111896,Dr_1895,Pediatrics,Outpatient,12
111897,Dr_1896,Cardiology,Outpatient,23
111898,Dr_1897,Dermatology,Medicine,6
111899,Dr_1898,ENT,Medicine,12
111900,Dr_1899,Orthopedics,Emergency,16
111901,Dr_1900,ENT,Diagnostics,34
111902,Dr_1901,Dermatology,Emergency,16
111903,Dr_1902,Oncology,Outpatient,26
111904,Dr_1903,Oncology,Diagnostics,29
111905,Dr_1904,Oncology,Surgery,33
111906,Dr_1905,Neurology,Outpatient,17
111907,Dr_1906,General Medicine,Surgery,27
111908,Dr_1907,Cardiology,Diagnostics,10
111909,Dr_1908,Pediatrics,Diagnostics,14
111910,Dr_1909,Dermatology,Surgery,1
111911,Dr_1910,General Medicine,Medicine,17
111912,Dr_1911,Neurology,Emergency,14
111913,Dr_1912,General Medicine,Surgery,4
111914,Dr_1913,Cardiology,Surgery,29
111915,Dr_1914,Oncology,Outpatient,20
111916,Dr_1915,Oncology,Emergency,27
111917,Dr_1916,Orthopedics,Diagnostics,8
111918,Dr_1917,Pediatrics,Medicine,9
111919,Dr_1918,Cardiology,Diagnostics,30
111920,Dr_1919,ENT,Medicine,19
111921,Dr_1920,Cardiology,Emergency,7
111922,Dr_1921,Oncology,Emergency,27
111923,Dr_1922,Cardiology,Medicine,22
111924,Dr_1923,Cardiology,Emergency,32
111925,Dr_1924,Orthopedics,Surgery,9
111926,Dr_1925,Orthopedics,Surgery,25
111927,Dr_1926,Dermatology,Medicine,32
111928,Dr_1927,General Medicine,Medicine,2
111929,Dr_1928,Dermatology,Surgery,15
111930,Dr_1929,General Medicine,Surgery,30
111931,Dr_1930,General Medicine,Diagnostics,13
111932,Dr_1931,Oncology,Outpatient,18
111933,Dr_1932,Neurology,Outpatient,25
111934,Dr_1933,General Medicine,Medicine,7
111935,Dr_1934,Neurology,Surgery,24
111936,Dr_1935,Dermatology,Outpatient,9
111937,Dr_1936,Neurology,Surgery,26
111938,Dr_1937,Cardiology,Medicine,19
111939,Dr_1938,Dermatology,Diagnostics,19
111940,Dr_1939,Pediatrics,Outpatient,32
111941,Dr_1940,Orthopedics,Surgery,31
111942,Dr_1941,Oncology,Medicine,33
111943,Dr_1942,Oncology,Surgery,10
111944,Dr_1943,Dermatology,Medicine,35
111945,Dr_1944,Cardiology,Medicine,9
111946,Dr_1945,General Medicine,Outpatient,23
111947,Dr_1946,Neurology,Medicine,5
111948,Dr_1947,Orthopedics,Diagnostics,22
111949,Dr_1948,Cardiology,Medicine,34
111950,Dr_1949,Dermatology,Outpatient,33
111951,Dr_1950,Oncology,Outpatient,6
111952,Dr_1951,Neurology,Emergency,9
111953,Dr_1952,Cardiology,Emergency,15
111954,Dr_1953,Dermatology,Medicine,9
111955,Dr_1954,Neurology,Emergency,11
111956,Dr_1955,Dermatology,Surgery,14
111957,Dr_1956,Orthopedics,Surgery,32
111958,Dr_1957,Oncology,Medicine,10
111959,Dr_1958,Neurology,Surgery,14
111960,Dr_1959,Neurology,Diagnostics,20
111961,Dr_1960,Neurology,Emergency,24
111962,Dr_1961,Pediatrics,Medicine,23
111963,Dr_1962,General Medicine,Outpatient,31
111964,Dr_1963,Oncology,Medicine,19
111965,Dr_1964,Pediatrics,Surgery,5
111966,Dr_1965,Orthopedics,Medicine,9
111967,Dr_1966,ENT,Surgery,12
111968,Dr_1967,Oncology,Surgery,29
111969,Dr_1968,Neurology,Outpatient,10
111970,Dr_1969,General Medicine,Outpatient,14
111971,Dr_1970,Pediatrics,Diagnostics,19
111972,Dr_1971,General Medicine,Surgery,24
111973,Dr_1972,Cardiology,Medicine,13
111974,Dr_1973,Orthopedics,Outpatient,15
111975,Dr_1974,Oncology,Diagnostics,4
111976,Dr_1975,ENT,Emergency,34
111977,Dr_1976,Orthopedics,Medicine,32
111978,Dr_1977,Pediatrics,Diagnostics,17
111979,Dr_1978,Cardiology,Emergency,6
111980,Dr_1979,Neurology,Outpatient,18
111981,Dr_1980,General Medicine,Outpatient,23
111982,Dr_1981,Neurology,Outpatient,33
111983,Dr_1982,ENT,Diagnostics,7
111984,Dr_1983,Cardiology,Emergency,18
111985,Dr_1984,Cardiology,Outpatient,35
111986,Dr_1985,Pediatrics,Surgery,13
111987,Dr_1986,Orthopedics,Diagnostics,22
111988,Dr_1987,Oncology,Emergency,9
111989,Dr_1988,Dermatology,Outpatient,2
111990,Dr_1989,Dermatology,Surgery,27
111991,Dr_1990,Dermatology,Surgery,31
111992,Dr_1991,ENT,Outpatient,5
111993,Dr_1992,Orthopedics,Medicine,9
111994,Dr_1993,Orthopedics,Outpatient,6
111995,Dr_1994,Dermatology,Medicine,5
111996,Dr_1995,General Medicine,Outpatient,26
111997,Dr_1996,Cardiology,Medicine,16
111998,Dr_1997,General Medicine,Outpatient,29
111999,Dr_1998,Dermatology,Emergency,20
112000,Dr_1999,Oncology,Emergency,5
112001,Dr_2000,General Medicine,Outpatient,17
112002,Dr_2001,Orthopedics,Emergency,1
112003,Dr_2002,Neurology,Outpatient,34
112004,Dr_2003,Neurology,Emergency,22
112005,Dr_2004,Neurology,Outpatient,24
112006,Dr_2005,Orthopedics,Outpatient,19
112007,Dr_2006,Neurology,Medicine,24
112008,Dr_2007,Oncology,Outpatient,6
112009,Dr_2008,Neurology,Diagnostics,9
112010,Dr_2009,Oncology,Outpatient,18
112011,Dr_2010,Orthopedics,Emergency,17
112012,Dr_2011,ENT,Emergency,23
112013,Dr_2012,Pediatrics,Diagnostics,19
112014,Dr_2013,Dermatology,Emergency,25
112015,Dr_2014,Pediatrics,Surgery,4
112016,Dr_2015,Dermatology,Emergency,14
112017,Dr_2016,Oncology,Medicine,22
112018,Dr_2017,Neurology,Emergency,19
112019,Dr_2018,ENT,Surgery,4
112020,Dr_2019,Cardiology,Outpatient,7
112021,Dr_2020,Dermatology,Surgery,20
112022,Dr_2021,Pediatrics,Emergency,7
112023,Dr_2022,Neurology,Medicine,35
112024,Dr_2023,Oncology,Medicine,32
112025,Dr_2024,Cardiology,Emergency,27
112026,Dr_2025,Oncology,Outpatient,28
112027,Dr_2026,ENT,Medicine,28
112028,Dr_2027,Orthopedics,Diagnostics,26
112029,Dr_2028,Orthopedics,Emergency,33
112030,Dr_2029,Oncology,Medicine,33
112031,Dr_2030,Pediatrics,Diagnostics,21
112032,Dr_2031,Pediatrics,Medicine,33
112033,Dr_2032,Pediatrics,Emergency,3
112034,Dr_2033,Neurology,Surgery,6
112035,Dr_2034,Pediatrics,Medicine,20
112036,Dr_2035,Orthopedics,Emergency,5
112037,Dr_2036,Oncology,Outpatient,19
112038,Dr_2037,Cardiology,Surgery,7
112039,Dr_2038,General Medicine,Diagnostics,21
112040,Dr_2039,General Medicine,Surgery,34
112041,Dr_2040,Cardiology,Emergency,9
112042,Dr_2041,Cardiology,Emergency,2
112043,Dr_2042,Pediatrics,Emergency,31
112044,Dr_2043,Cardiology,Outpatient,35
112045,Dr_2044,Cardiology,Medicine,8
112046,Dr_2045,ENT,Surgery,25
112047,Dr_2046,Dermatology,Emergency,23
112048,Dr_2047,Pediatrics,Emergency,21
112049,Dr_2048,Dermatology,Surgery,35
112050,Dr_2049,Cardiology,Emergency,14
112051,Dr_2050,Pediatrics,Medicine,33
112052,Dr_2051,General Medicine,Emergency,9
112053,Dr_2052,Dermatology,Diagnostics,34
112054,Dr_2053,Oncology,Medicine,19
112055,Dr_2054,Pediatrics,Emergency,10
112056,Dr_2055,General Medicine,Medicine,9
112057,Dr_2056,Pediatrics,Outpatient,33
112058,Dr_2057,Cardiology,Emergency,22
112059,Dr_2058,Pediatrics,Outpatient,27
112060,Dr_2059,General Medicine,Emergency,1
112061,Dr_2060,Pediatrics,Medicine,29
112062,Dr_2061,Orthopedics,Emergency,20
112063,Dr_2062,Orthopedics,Emergency,30
112064,Dr_2063,ENT,Surgery,30
112065,Dr_2064,Cardiology,Surgery,34
112066,Dr_2065,General Medicine,Surgery,20
112067,Dr_2066,Orthopedics,Outpatient,13
112068,Dr_2067,Oncology,Medicine,16
112069,Dr_2068,ENT,Medicine,14
112070,Dr_2069,Dermatology,Diagnostics,8
112071,Dr_2070,Oncology,Medicine,8
112072,Dr_2071,Pediatrics,Surgery,6
112073,Dr_2072,Orthopedics,Diagnostics,25
112074,Dr_2073,ENT,Medicine,7
112075,Dr_2074,Pediatrics,Surgery,35
112076,Dr_2075,Dermatology,Medicine,5
112077,Dr_2076,Pediatrics,Medicine,17
112078,Dr_2077,Orthopedics,Diagnostics,21
112079,Dr_2078,Dermatology,Medicine,9
112080,Dr_2079,Dermatology,Diagnostics,27
112081,Dr_2080,Orthopedics,Surgery,20
112082,Dr_2081,Dermatology,Outpatient,20
112083,Dr_2082,Cardiology,Surgery,27
112084,Dr_2083,ENT,Surgery,23
112085,Dr_2084,Neurology,Outpatient,26
112086,Dr_2085,Pediatrics,Diagnostics,33
112087,Dr_2086,ENT,Diagnostics,21
112088,Dr_2087,Orthopedics,Emergency,22
112089,Dr_2088,Cardiology,Surgery,18
112090,Dr_2089,Oncology,Emergency,25
112091,Dr_2090,Oncology,Diagnostics,8
112092,Dr_2091,Orthopedics,Surgery,33
112093,Dr_2092,Dermatology,Outpatient,2
112094,Dr_2093,Orthopedics,Diagnostics,35
112095,Dr_2094,General Medicine,Emergency,32
112096,Dr_2095,Oncology,Outpatient,29
112097,Dr_2096,Cardiology,Outpatient,12
112098,Dr_2097,Neurology,Diagnostics,32
112099,Dr_2098,ENT,Surgery,13
112100,Dr_2099,Pediatrics,Surgery,12
112101,Dr_2100,Oncology,Outpatient,26
112102,Dr_2101,General Medicine,Medicine,15
112103,Dr_2102,Dermatology,Medicine,3
112104,Dr_2103,Dermatology,Outpatient,5
112105,Dr_2104,General Medicine,Emergency,25
112106,Dr_2105,Orthopedics,Outpatient,29
112107,Dr_2106,Dermatology,Emergency,6
112108,Dr_2107,Oncology,Medicine,3
112109,Dr_2108,Neurology,Outpatient,9
112110,Dr_2109,Cardiology,Diagnostics,11
112111,Dr_2110,Neurology,Outpatient,31
112112,Dr_2111,General Medicine,Emergency,15
112113,Dr_2112,Neurology,Surgery,20
112114,Dr_2113,Oncology,Diagnostics,24
112115,Dr_2114,Cardiology,Emergency,30
112116,Dr_2115,Cardiology,Emergency,32
112117,Dr_2116,Orthopedics,Medicine,8
112118,Dr_2117,Orthopedics,Diagnostics,28
112119,Dr_2118,Dermatology,Emergency,15
112120,Dr_2119,Cardiology,Outpatient,18
112121,Dr_2120,Orthopedics,Outpatient,31
112122,Dr_2121,Cardiology,Diagnostics,13
112123,Dr_2122,General Medicine,Emergency,10
112124,Dr_2123,Neurology,Diagnostics,15
112125,Dr_2124,Pediatrics,Surgery,25
112126,Dr_2125,Oncology,Medicine,30
112127,Dr_2126,Orthopedics,Surgery,8
112128,Dr_2127,Pediatrics,Outpatient,32
112129,Dr_2128,Pediatrics,Surgery,28
112130,Dr_2129,Neurology,Medicine,27
112131,Dr_2130,General Medicine,Diagnostics,33
112132,Dr_2131,Dermatology,Surgery,15
112133,Dr_2132,ENT,Medicine,26
112134,Dr_2133,Dermatology,Surgery,31
112135,Dr_2134,General Medicine,Emergency,20
112136,Dr_2135,Orthopedics,Medicine,12
112137,Dr_2136,ENT,Medicine,15
112138,Dr_2137,Cardiology,Emergency,35
112139,Dr_2138,Oncology,Outpatient,6
112140,Dr_2139,Orthopedics,Outpatient,16
112141,Dr_2140,Oncology,Emergency,12
112142,Dr_2141,Dermatology,Diagnostics,35
112143,Dr_2142,Oncology,Emergency,22
112144,Dr_2143,Oncology,Outpatient,15
112145,Dr_2144,General Medicine,Diagnostics,17
112146,Dr_2145,Dermatology,Emergency,7
112147,Dr_2146,Orthopedics,Emergency,1
112148,Dr_2147,Orthopedics,Emergency,20
112149,Dr_2148,ENT,Medicine,15
112150,Dr_2149,Cardiology,Surgery,26
112151,Dr_2150,Oncology,Outpatient,3
112152,Dr_2151,Orthopedics,Diagnostics,17
112153,Dr_2152,Cardiology,Outpatient,28
112154,Dr_2153,Neurology,Emergency,18
112155,Dr_2154,Dermatology,Surgery,11
112156,Dr_2155,Neurology,Medicine,29
112157,Dr_2156,General Medicine,Outpatient,33
112158,Dr_2157,Dermatology,Diagnostics,26
112159,Dr_2158,Pediatrics,Emergency,19
112160,Dr_2159,Oncology,Surgery,18
112161,Dr_2160,Orthopedics,Medicine,3
112162,Dr_2161,Pediatrics,Diagnostics,14
112163,Dr_2162,General Medicine,Diagnostics,35
112164,Dr_2163,Oncology,Diagnostics,21
112165,Dr_2164,ENT,Medicine,24
112166,Dr_2165,Neurology,Surgery,29
112167,Dr_2166,Dermatology,Medicine,20
112168,Dr_2167,ENT,Diagnostics,16
112169,Dr_2168,ENT,Medicine,7
112170,Dr_2169,Orthopedics,Diagnostics,28
112171,Dr_2170,Neurology,Outpatient,12
112172,Dr_2171,Orthopedics,Outpatient,33
112173,Dr_2172,ENT,Outpatient,18
112174,Dr_2173,Oncology,Emergency,16
112175,Dr_2174,Oncology,Diagnostics,9
112176,Dr_2175,Oncology,Diagnostics,11
112177,Dr_2176,Dermatology,Medicine,35
112178,Dr_2177,Dermatology,Diagnostics,22
112179,Dr_2178,Pediatrics,Emergency,19
112180,Dr_2179,General Medicine,Outpatient,16
112181,Dr_2180,Orthopedics,Outpatient,13
112182,Dr_2181,Dermatology,Outpatient,32
112183,Dr_2182,ENT,Outpatient,10
112184,Dr_2183,Cardiology,Medicine,18
112185,Dr_2184,Orthopedics,Outpatient,7
112186,Dr_2185,Pediatrics,Diagnostics,25
112187,Dr_2186,ENT,Diagnostics,25
112188,Dr_2187,Oncology,Medicine,31
112189,Dr_2188,Neurology,Diagnostics,11
112190,Dr_2189,Orthopedics,Diagnostics,22
112191,Dr_2190,Orthopedics,Diagnostics,29
112192,Dr_2191,Pediatrics,Medicine,10
112193,Dr_2192,Dermatology,Emergency,13
112194,Dr_2193,Cardiology,Diagnostics,29
112195,Dr_2194,Orthopedics,Surgery,21
112196,Dr_2195,Oncology,Outpatient,22
112197,Dr_2196,Orthopedics,Medicine,9
112198,Dr_2197,Cardiology,Surgery,28
112199,Dr_2198,Cardiology,Diagnostics,10
112200,Dr_2199,Oncology,Surgery,24
112201,Dr_2200,ENT,Emergency,27
112202,Dr_2201,ENT,Medicine,31
112203,Dr_2202,Neurology,Emergency,30
112204,Dr_2203,ENT,Medicine,15
112205,Dr_2204,Orthopedics,Diagnostics,12
112206,Dr_2205,Orthopedics,Emergency,12
112207,Dr_2206,ENT,Diagnostics,9
112208,Dr_2207,Pediatrics,Outpatient,18
112209,Dr_2208,ENT,Surgery,22
112210,Dr_2209,ENT,Outpatient,28
112211,Dr_2210,Dermatology,Emergency,31
112212,Dr_2211,Oncology,Diagnostics,1
112213,Dr_2212,Neurology,Surgery,2
112214,Dr_2213,Pediatrics,Medicine,20
112215,Dr_2214,Neurology,Outpatient,19
112216,Dr_2215,Pediatrics,Diagnostics,3
112217,Dr_2216,Cardiology,Diagnostics,3
112218,Dr_2217,General Medicine,Medicine,25
112219,Dr_2218,Neurology,Surgery,3
112220,Dr_2219,General Medicine,Diagnostics,29
112221,Dr_2220,Orthopedics,Surgery,3
112222,Dr_2221,Orthopedics,Emergency,35
112223,Dr_2222,Dermatology,Surgery,33
112224,Dr_2223,Oncology,Diagnostics,11
112225,Dr_2224,Pediatrics,Diagnostics,25
112226,Dr_2225,Dermatology,Diagnostics,32
112227,Dr_2226,Cardiology,Medicine,33
112228,Dr_2227,ENT,Diagnostics,34
112229,Dr_2228,Pediatrics,Surgery,17
112230,Dr_2229,Pediatrics,Outpatient,5
112231,Dr_2230,Orthopedics,Diagnostics,25
112232,Dr_2231,ENT,Outpatient,26
112233,Dr_2232,Pediatrics,Medicine,26
112234,Dr_2233,Orthopedics,Emergency,28
112235,Dr_2234,Neurology,Medicine,27
112236,Dr_2235,Dermatology,Surgery,23
112237,Dr_2236,Pediatrics,Medicine,30
112238,Dr_2237,Dermatology,Surgery,25
112239,Dr_2238,Orthopedics,Diagnostics,13
112240,Dr_2239,Oncology,Surgery,7
112241,Dr_2240,Pediatrics,Outpatient,21
112242,Dr_2241,Pediatrics,Medicine,18
112243,Dr_2242,Pediatrics,Emergency,24
112244,Dr_2243,Cardiology,Medicine,35
112245,Dr_2244,Oncology,Medicine,25
112246,Dr_2245,General Medicine,Emergency,25
112247,Dr_2246,Orthopedics,Surgery,9
112248,Dr_2247,ENT,Medicine,10
112249,Dr_2248,Neurology,Medicine,8
112250,Dr_2249,Dermatology,Outpatient,27
112251,Dr_2250,Pediatrics,Surgery,33
112252,Dr_2251,Pediatrics,Emergency,30
112253,Dr_2252,Pediatrics,Emergency,23
112254,Dr_2253,Cardiology,Diagnostics,14
112255,Dr_2254,Oncology,Outpatient,17
112256,Dr_2255,ENT,Outpatient,8
112257,Dr_2256,Pediatrics,Medicine,19
112258,Dr_2257,Orthopedics,Emergency,7
112259,Dr_2258,Oncology,Diagnostics,26
112260,Dr_2259,Orthopedics,Emergency,33
112261,Dr_2260,Neurology,Diagnostics,6
112262,Dr_2261,Dermatology,Medicine,31
112263,Dr_2262,General Medicine,Emergency,17
112264,Dr_2263,ENT,Surgery,19
112265,Dr_2264,ENT,Emergency,19
112266,Dr_2265,ENT,Surgery,13
112267,Dr_2266,General Medicine,Outpatient,35
112268,Dr_2267,Dermatology,Surgery,12
112269,Dr_2268,ENT,Medicine,35
112270,Dr_2269,Orthopedics,Surgery,5
112271,Dr_2270,Dermatology,Diagnostics,4
112272,Dr_2271,ENT,Diagnostics,22
112273,Dr_2272,Pediatrics,Emergency,32
112274,Dr_2273,Neurology,Emergency,3
112275,Dr_2274,Dermatology,Outpatient,20
112276,Dr_2275,Cardiology,Medicine,30
112277,Dr_2276,General Medicine,Diagnostics,20
112278,Dr_2277,Oncology,Surgery,3
112279,Dr_2278,Oncology,Outpatient,33
112280,Dr_2279,ENT,Surgery,5
112281,Dr_2280,Pediatrics,Surgery,15
112282,Dr_2281,Pediatrics,Emergency,21
112283,Dr_2282,Orthopedics,Medicine,27
112284,Dr_2283,Neurology,Diagnostics,10
112285,Dr_2284,General Medicine,Surgery,8
112286,Dr_2285,Neurology,Emergency,11
112287,Dr_2286,General Medicine,Outpatient,32
112288,Dr_2287,Cardiology,Diagnostics,34
112289,Dr_2288,General Medicine,Surgery,31
112290,Dr_2289,General Medicine,Emergency,11
112291,Dr_2290,Neurology,Medicine,1
112292,Dr_2291,ENT,Surgery,13
112293,Dr_2292,ENT,Outpatient,20
112294,Dr_2293,Pediatrics,Emergency,9
112295,Dr_2294,Cardiology,Diagnostics,25
112296,Dr_2295,Oncology,Diagnostics,9
112297,Dr_2296,Dermatology,Surgery,10
112298,Dr_2297,Orthopedics,Emergency,19
112299,Dr_2298,Dermatology,Outpatient,15
112300,Dr_2299,ENT,Surgery,5
112301,Dr_2300,Cardiology,Medicine,12
112302,Dr_2301,Cardiology,Medicine,14
112303,Dr_2302,Cardiology,Medicine,1
112304,Dr_2303,General Medicine,Emergency,18
112305,Dr_2304,Dermatology,Surgery,34
112306,Dr_2305,ENT,Surgery,1
112307,Dr_2306,ENT,Medicine,34
112308,Dr_2307,ENT,Outpatient,20
112309,Dr_2308,ENT,Emergency,2
112310,Dr_2309,ENT,Outpatient,16
112311,Dr_2310,Dermatology,Emergency,19
112312,Dr_2311,Cardiology,Outpatient,12
112313,Dr_2312,Neurology,Diagnostics,12
112314,Dr_2313,Cardiology,Medicine,32
112315,Dr_2314,General Medicine,Surgery,17
112316,Dr_2315,Dermatology,Medicine,23
112317,Dr_2316,General Medicine,Medicine,29
112318,Dr_2317,Oncology,Emergency,25
112319,Dr_2318,ENT,Outpatient,9
112320,Dr_2319,General Medicine,Surgery,32
112321,Dr_2320,Dermatology,Outpatient,23
112322,Dr_2321,General Medicine,Diagnostics,7
112323,Dr_2322,Neurology,Diagnostics,11
112324,Dr_2323,ENT,Emergency,1
112325,Dr_2324,General Medicine,Medicine,34
112326,Dr_2325,Oncology,Outpatient,2
112327,Dr_2326,General Medicine,Outpatient,34
112328,Dr_2327,Cardiology,Medicine,4
112329,Dr_2328,Neurology,Emergency,30
112330,Dr_2329,Orthopedics,Outpatient,14
112331,Dr_2330,Oncology,Diagnostics,30
112332,Dr_2331,Dermatology,Surgery,23
112333,Dr_2332,Pediatrics,Surgery,14
112334,Dr_2333,ENT,Emergency,21
112335,Dr_2334,Pediatrics,Medicine,16
112336,Dr_2335,Orthopedics,Diagnostics,2
112337,Dr_2336,Cardiology,Emergency,27
112338,Dr_2337,ENT,Emergency,16
112339,Dr_2338,Orthopedics,Diagnostics,1
112340,Dr_2339,General Medicine,Surgery,16
112341,Dr_2340,ENT,Medicine,18
112342,Dr_2341,ENT,Diagnostics,22
112343,Dr_2342,Cardiology,Surgery,22
112344,Dr_2343,Neurology,Surgery,31
112345,Dr_2344,Cardiology,Outpatient,21
112346,Dr_2345,ENT,Surgery,29
112347,Dr_2346,Oncology,Medicine,11
112348,Dr_2347,Orthopedics,Surgery,16
112349,Dr_2348,General Medicine,Emergency,17
112350,Dr_2349,ENT,Medicine,11
112351,Dr_2350,General Medicine,Medicine,22
112352,Dr_2351,Neurology,Outpatient,15
112353,Dr_2352,Pediatrics,Medicine,26
112354,Dr_2353,Oncology,Diagnostics,15
112355,Dr_2354,Cardiology,Diagnostics,1
112356,Dr_2355,Neurology,Surgery,26
112357,Dr_2356,Orthopedics,Surgery,32
112358,Dr_2357,Cardiology,Outpatient,13
112359,Dr_2358,Pediatrics,Surgery,13
112360,Dr_2359,Dermatology,Emergency,27
112361,Dr_2360,Orthopedics,Medicine,9
112362,Dr_2361,Neurology,Diagnostics,23
112363,Dr_2362,Cardiology,Emergency,31
112364,Dr_2363,Pediatrics,Outpatient,17
112365,Dr_2364,Orthopedics,Medicine,33
112366,Dr_2365,Orthopedics,Surgery,27
112367,Dr_2366,Neurology,Emergency,12
112368,Dr_2367,Neurology,Outpatient,19
112369,Dr_2368,ENT,Emergency,16
112370,Dr_2369,Oncology,Diagnostics,7
112371,Dr_2370,ENT,Outpatient,33
112372,Dr_2371,Dermatology,Emergency,13
112373,Dr_2372,ENT,Emergency,35
112374,Dr_2373,Neurology,Emergency,18
112375,Dr_2374,ENT,Outpatient,8
112376,Dr_2375,Neurology,Outpatient,32
112377,Dr_2376,General Medicine,Surgery,32
112378,Dr_2377,Oncology,Surgery,2
112379,Dr_2378,Oncology,Surgery,19
112380,Dr_2379,Oncology,Emergency,14
112381,Dr_2380,Neurology,Surgery,3
112382,Dr_2381,Oncology,Medicine,10
112383,Dr_2382,ENT,Medicine,13
112384,Dr_2383,Cardiology,Medicine,33
112385,Dr_2384,General Medicine,Emergency,28
112386,Dr_2385,Orthopedics,Emergency,9
112387,Dr_2386,Oncology,Emergency,25
112388,Dr_2387,Cardiology,Emergency,5
112389,Dr_2388,Dermatology,Emergency,28
112390,Dr_2389,Orthopedics,Outpatient,35
112391,Dr_2390,Cardiology,Surgery,31
112392,Dr_2391,ENT,Diagnostics,13
112393,Dr_2392,Cardiology,Emergency,22
112394,Dr_2393,Dermatology,Outpatient,24
112395,Dr_2394,Pediatrics,Medicine,13
112396,Dr_2395,Neurology,Emergency,32
112397,Dr_2396,ENT,Diagnostics,29
112398,Dr_2397,General Medicine,Medicine,21
112399,Dr_2398,General Medicine,Surgery,18
112400,Dr_2399,Orthopedics,Outpatient,5
112401,Dr_2400,Pediatrics,Surgery,5
112402,Dr_2401,Oncology,Medicine,34
112403,Dr_2402,Cardiology,Medicine,19
112404,Dr_2403,Orthopedics,Surgery,10
112405,Dr_2404,Oncology,Emergency,8
112406,Dr_2405,Orthopedics,Diagnostics,34
112407,Dr_2406,Dermatology,Outpatient,12
112408,Dr_2407,ENT,Emergency,8
112409,Dr_2408,General Medicine,Surgery,21
112410,Dr_2409,Neurology,Surgery,5
112411,Dr_2410,Dermatology,Medicine,8
112412,Dr_2411,Pediatrics,Emergency,34
112413,Dr_2412,Pediatrics,Surgery,15
112414,Dr_2413,Cardiology,Surgery,1
112415,Dr_2414,Neurology,Medicine,14
112416,Dr_2415,ENT,Emergency,25
112417,Dr_2416,Dermatology,Outpatient,12
112418,Dr_2417,Dermatology,Medicine,28
112419,Dr_2418,Neurology,Outpatient,32
112420,Dr_2419,General Medicine,Emergency,11
112421,Dr_2420,ENT,Outpatient,21
112422,Dr_2421,Dermatology,Medicine,1
112423,Dr_2422,ENT,Surgery,25
112424,Dr_2423,Pediatrics,Medicine,8
112425,Dr_2424,Neurology,Surgery,13
112426,Dr_2425,Neurology,Emergency,18
112427,Dr_2426,Oncology,Surgery,5
112428,Dr_2427,ENT,Surgery,21
112429,Dr_2428,ENT,Surgery,28
